preset,timestamp,generation,config_json,valid,reliability,cum_cpu_time,combined_score,n_solved,status_counts_json
custom,1784148471.025,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.912941,58.8769,0.914813,388,"{""solved"": 388, ""unsolved"": 37}"
custom,1784148471.025,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.595294,50.4190,0.611262,253,"{""solved"": 253, ""unsolved"": 172}"
custom,1784148471.025,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.908235,103.6579,0.908235,386,"{""solved"": 386, ""unsolved"": 37, ""crash"": 1, ""timeout"": 1}"
custom,1784148471.025,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.254118,836.7456,0.254118,108,"{""unsolved"": 291, ""solved"": 108, ""timeout"": 26}"
custom,1784148507.396,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.364706,221.4380,0.364706,155,"{""unsolved"": 269, ""solved"": 155, ""timeout"": 1}"
custom,1784148507.396,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.364706,125.1826,0.364706,155,"{""unsolved"": 270, ""solved"": 155}"
custom,1784148507.396,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.225882,68.7183,0.225882,96,"{""unsolved"": 329, ""solved"": 96}"
custom,1784148544.300,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.355294,234.4874,0.355294,151,"{""unsolved"": 273, ""solved"": 151, ""timeout"": 1}"
custom,1784148544.300,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.338824,819.9117,0.338824,144,"{""unsolved"": 255, ""solved"": 144, ""timeout"": 26}"
custom,1784148544.300,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.390588,1186.2247,0.390588,166,"{""unsolved"": 219, ""solved"": 166, ""timeout"": 39, ""crash"": 1}"
custom,1784148545.943,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,12.5876,0.079021,0,"{""unsolved"": 425}"
custom,1784148610.748,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.397647,339.2593,0.397647,169,"{""unsolved"": 246, ""solved"": 169, ""timeout"": 9, ""crash"": 1}"
custom,1784148612.687,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,14.8854,0.075191,0,"{""unsolved"": 425}"
custom,1784148612.688,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.743529,55.6827,0.750725,316,"{""solved"": 316, ""unsolved"": 109}"
custom,1784148612.688,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.912941,106.3149,0.912941,388,"{""solved"": 388, ""unsolved"": 35, ""crash"": 1, ""timeout"": 1}"
custom,1784148612.688,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,16.4887,0.072519,0,"{""unsolved"": 425}"
custom,1784148612.688,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.176471,258.1162,0.176471,75,"{""unsolved"": 344, ""solved"": 75, ""timeout"": 6}"
custom,1784148612.688,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.851765,68.2417,0.851765,362,"{""unsolved"": 62, ""solved"": 362, ""timeout"": 1}"
custom,1784148612.688,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,15.4293,0.074285,0,"{""unsolved"": 425}"
custom,1784148612.688,9,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.571765,50.5891,0.587450,243,"{""solved"": 243, ""unsolved"": 182}"
custom,1784148612.696,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.851765,68.2417,0.851765,362,"{""unsolved"": 62, ""solved"": 362, ""timeout"": 1}"
custom,1784148612.696,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.338824,104.5915,0.338824,144,"{""unsolved"": 281, ""solved"": 144}"
custom,1784148612.696,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.305882,62.3173,0.305882,130,"{""unsolved"": 295, ""solved"": 130}"
custom,1784148614.228,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.032941,11.5954,0.113615,14,"{""unsolved"": 411, ""solved"": 14}"
custom,1784148614.228,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.503529,106.8278,0.503529,214,"{""unsolved"": 210, ""solved"": 214, ""timeout"": 1}"
custom,1784148614.228,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.395294,956.0409,0.395294,168,"{""unsolved"": 225, ""solved"": 168, ""timeout"": 31, ""crash"": 1}"
custom,1784148614.229,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.908235,105.3213,0.908235,386,"{""solved"": 386, ""unsolved"": 37, ""crash"": 1, ""timeout"": 1}"
custom,1784148614.229,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.743529,55.6827,0.750725,316,"{""solved"": 316, ""unsolved"": 109}"
custom,1784148614.229,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.828235,70.0151,0.828235,352,"{""unsolved"": 72, ""solved"": 352, ""timeout"": 1}"
custom,1784148614.229,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,15.4293,0.074285,0,"{""unsolved"": 425}"
custom,1784148614.229,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.091765,38.5456,0.127522,39,"{""unsolved"": 386, ""solved"": 39}"
custom,1784148614.229,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.858824,112.6072,0.858824,365,"{""solved"": 365, ""unsolved"": 58, ""crash"": 1, ""timeout"": 1}"
custom,1784148614.229,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.157647,239.7486,0.157647,67,"{""unsolved"": 353, ""solved"": 67, ""timeout"": 5}"
custom,1784148737.347,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.345882,824.0145,0.345882,147,"{""unsolved"": 252, ""solved"": 147, ""timeout"": 26}"
custom,1784148737.347,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.602353,48.3907,0.621702,256,"{""solved"": 256, ""unsolved"": 169}"
custom,1784148737.347,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,14.6794,0.075534,0,"{""unsolved"": 425}"
custom,1784148737.347,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,13.7401,0.077100,0,"{""unsolved"": 425}"
custom,1784148739.338,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,15.3563,0.074406,0,"{""unsolved"": 425}"
custom,1784148771.862,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.684706,101.5498,0.684706,291,"{""unsolved"": 133, ""solved"": 291, ""timeout"": 1}"
custom,1784148803.048,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.769412,65.2675,0.769412,327,"{""unsolved"": 97, ""solved"": 327, ""timeout"": 1}"
custom,1784148803.048,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.007059,45.2823,0.031588,3,"{""unsolved"": 421, ""solved"": 3, ""timeout"": 1}"
custom,1784148803.048,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.830588,74.7985,0.830588,353,"{""unsolved"": 71, ""solved"": 353, ""timeout"": 1}"
custom,1784148803.048,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.517647,146.6142,0.517647,220,"{""unsolved"": 204, ""solved"": 220, ""timeout"": 1}"
custom,1784148803.048,10,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.552941,94.7352,0.552941,235,"{""unsolved"": 189, ""solved"": 235, ""timeout"": 1}"
custom,1784148803.052,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.512941,123.1304,0.512941,218,"{""unsolved"": 207, ""solved"": 218}"
custom,1784148805.180,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.061176,16.3939,0.133853,26,"{""unsolved"": 399, ""solved"": 26}"
custom,1784148806.692,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,11.4092,0.080985,0,"{""unsolved"": 425}"
custom,1784148837.788,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.802353,63.9844,0.802353,341,"{""unsolved"": 83, ""solved"": 341, ""timeout"": 1}"
custom,1784148837.788,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,15.4293,0.074285,0,"{""unsolved"": 425}"
custom,1784148837.788,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.364706,125.1826,0.364706,155,"{""unsolved"": 270, ""solved"": 155}"
custom,1784148837.788,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,14.6794,0.075534,0,"{""unsolved"": 425}"
custom,1784148847.006,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.856471,46.9363,0.878243,364,"{""solved"": 364, ""unsolved"": 61}"
custom,1784148878.743,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.734118,86.6129,0.734118,312,"{""unsolved"": 112, ""solved"": 312, ""timeout"": 1}"
custom,1784148887.038,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.785882,53.0624,0.797445,334,"{""unsolved"": 91, ""solved"": 334}"
custom,1784148887.038,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.258824,190.8239,0.258824,110,"{""unsolved"": 315, ""solved"": 110}"
custom,1784148887.038,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.331765,122.3908,0.331765,141,"{""unsolved"": 284, ""solved"": 141}"
custom,1784148887.038,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.571765,50.5891,0.587450,243,"{""solved"": 243, ""unsolved"": 182}"
custom,1784148887.038,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.334118,746.0125,0.334118,142,"{""unsolved"": 260, ""solved"": 142, ""timeout"": 23}"
custom,1784148887.038,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",1,0.355294,234.4874,0.355294,151,"{""unsolved"": 273, ""solved"": 151, ""timeout"": 1}"
custom,1784148919.741,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.496471,103.1602,0.496471,211,"{""unsolved"": 213, ""solved"": 211, ""timeout"": 1}"
custom,1784148919.741,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.007059,45.2823,0.031588,3,"{""unsolved"": 421, ""solved"": 3, ""timeout"": 1}"
custom,1784148919.742,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.656471,68.9868,0.656471,279,"{""unsolved"": 146, ""solved"": 279}"
custom,1784148919.742,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.498824,147.7576,0.498824,212,"{""unsolved"": 213, ""solved"": 212}"
custom,1784148919.742,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",1,0.225882,68.7183,0.225882,96,"{""unsolved"": 329, ""solved"": 96}"
custom,1784148919.742,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,13.4418,0.077597,0,"{""unsolved"": 425}"
custom,1784148953.526,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.534118,128.0217,0.534118,227,"{""unsolved"": 197, ""solved"": 227, ""timeout"": 1}"
custom,1784148959.056,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.087059,39.2205,0.121691,37,"{""unsolved"": 388, ""solved"": 37}"
custom,1784148959.056,11,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.520000,115.3738,0.520000,221,"{""unsolved"": 204, ""solved"": 221}"
custom,1784148973.606,12,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.202353,105.7448,0.202353,86,"{""unsolved"": 339, ""solved"": 86}"
custom,1784148973.606,12,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",1,0.268235,113.3483,0.268235,114,"{""unsolved"": 311, ""solved"": 114}"
custom,1784149074.184,12,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.341176,735.7032,0.341176,145,"{""unsolved"": 257, ""solved"": 145, ""timeout"": 23}"
custom,1784149074.184,12,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.524706,97.3403,0.524706,223,"{""unsolved"": 201, ""solved"": 223, ""timeout"": 1}"
custom,1784149076.087,12,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",1,0.000000,14.4998,0.075834,0,"{""unsolved"": 425}"
custom,1784149076.087,12,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",1,0.331765,122.3908,0.331765,141,"{""unsolved"": 284, ""solved"": 141}"
